Trial ID,Test Method,Item ID,Item Format,Item Name,Item Description Refined,Item Description Refined (Trial),Material Class I,Material Class II,Material Class III,Start Weight,% Residuals (Mass),% Residuals (Area),Technology
AD001-01,Mesh Bag,A30,Cutlery,CPLA Fork,"CPLA Fork 6"" - Stalk Market","CPLA Fork 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,5.133333333,0.845454545509445,,Unknown
AD001-01,Mesh Bag,A30,Cutlery,CPLA Fork,"CPLA Fork 6"" - Stalk Market","CPLA Fork 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,5.133333333,0.9954545455191853,,Unknown
AD001-01,Mesh Bag,A30,Cutlery,CPLA Fork,"CPLA Fork 6"" - Stalk Market","CPLA Fork 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,5.133333333,0.985714285778293,,Unknown
AD001-01,Mesh Bag,A31,Cutlery,CPLA Knife,"CPLA Knife 6"" - Stalk Market","CPLA Knife 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.433333333,0.9676691730050879,,Unknown
AD001-01,Mesh Bag,A31,Cutlery,CPLA Knife,"CPLA Knife 6"" - Stalk Market","CPLA Knife 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.433333333,0.9936090226310984,,Unknown
AD001-01,Mesh Bag,A31,Cutlery,CPLA Knife,"CPLA Knife 6"" - Stalk Market","CPLA Knife 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.433333333,1.0330827068445927,,Unknown
AD001-01,Mesh Bag,A31,Cutlery,CPLA Knife,"CPLA Knife 6"" - Stalk Market","CPLA Knife 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.433333333,0.9676691730050879,,Unknown
AD001-01,Mesh Bag,A32,Box,PLA Box 320z,D&W 32oz Square PLA Box,D&W 32oz Square PLA Box,Biopolymer,Rigid Biopolymer (> 0.75mm),PLA amorphous,18.66666667,0.5041071427671237,,Unknown
AD001-01,Mesh Bag,A32,Box,PLA Box 320z,D&W 32oz Square PLA Box,D&W 32oz Square PLA Box,Biopolymer,Rigid Biopolymer (> 0.75mm),PLA amorphous,18.66666667,0.0,,Unknown
AD001-01,Mesh Bag,A32,Box,PLA Box 320z,D&W 32oz Square PLA Box,D&W 32oz Square PLA Box,Biopolymer,Rigid Biopolymer (> 0.75mm),PLA amorphous,18.66666667,0.4856249999132812,,Unknown
AD001-01,Mesh Bag,A32,Box,PLA Box 320z,D&W 32oz Square PLA Box,D&W 32oz Square PLA Box,Biopolymer,Rigid Biopolymer (> 0.75mm),PLA amorphous,18.66666667,0.0,,Unknown
AD001-01,Mesh Bag,A32,Box,PLA Box 320z,D&W 32oz Square PLA Box,D&W 32oz Square PLA Box,Biopolymer,Rigid Biopolymer (> 0.75mm),PLA amorphous,18.66666667,0.4574999999183035,,Unknown
AD001-01,Mesh Bag,A33,Deli lid,PLA Lid 32oz ,D&W PLA Lid 32oz,D&W PLA Lid 32oz,Biopolymer,Rigid biopolymer,PLA amorphous,7.0,1.07,,Unknown
AD001-01,Mesh Bag,A33,Deli lid,PLA Lid 32oz ,D&W PLA Lid 32oz,D&W PLA Lid 32oz,Biopolymer,Rigid biopolymer,PLA amorphous,7.0,0.0,,Unknown
AD001-01,Mesh Bag,A33,Deli lid,PLA Lid 32oz ,D&W PLA Lid 32oz,D&W PLA Lid 32oz,Biopolymer,Rigid biopolymer,PLA amorphous,7.0,0.8871428571428571,,Unknown
AD001-01,Mesh Bag,A33,Deli lid,PLA Lid 32oz ,D&W PLA Lid 32oz,D&W PLA Lid 32oz,Biopolymer,Rigid biopolymer,PLA amorphous,7.0,1.1028571428571428,,Unknown
AD001-01,Mesh Bag,A33,Deli lid,PLA Lid 32oz ,D&W PLA Lid 32oz,D&W PLA Lid 32oz,Biopolymer,Rigid biopolymer,PLA amorphous,7.0,0.0,,Unknown
AD001-01,Mesh Bag,A33,Deli lid,PLA Lid 32oz ,D&W PLA Lid 32oz,D&W PLA Lid 32oz,Biopolymer,Rigid biopolymer,PLA amorphous,7.0,1.0742857142857143,,Unknown
AD001-01,Mesh Bag,C,Bowl,PLA-lined Paper Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Fiber,Lined Fiber,PLA lined Paper,8.333333333,0.9912000000396479,,Unknown
AD001-01,Mesh Bag,C,Bowl,PLA-lined Paper Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Fiber,Lined Fiber,PLA lined Paper,8.333333333,0.6606000000264239,,Unknown
AD001-01,Mesh Bag,C,Bowl,PLA-lined Paper Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Fiber,Lined Fiber,PLA lined Paper,8.333333333,0.976800000039072,,Unknown
AD001-01,Mesh Bag,C,Bowl,PLA-lined Paper Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Fiber,Lined Fiber,PLA lined Paper,8.333333333,0.7800000000312,,Unknown
AD001-01,Mesh Bag,C,Bowl,PLA-lined Paper Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Fiber,Lined Fiber,PLA lined Paper,8.333333333,0.999600000039984,,Unknown
AD001-01,Mesh Bag,A37,Cold cup,PLA Cold Cup 20oz,Fabrikal PLA Cold Cup 20oz,Fabrikal PLA Cold Cup 20oz,Biopolymer,Rigid biopolymer,PLA amorphous,16.0,1.02,,Unknown
AD001-01,Mesh Bag,A37,Cold cup,PLA Cold Cup 20oz,Fabrikal PLA Cold Cup 20oz,Fabrikal PLA Cold Cup 20oz,Biopolymer,Rigid biopolymer,PLA amorphous,16.0,0.0,,Unknown
AD001-01,Mesh Bag,A37,Cold cup,PLA Cold Cup 20oz,Fabrikal PLA Cold Cup 20oz,Fabrikal PLA Cold Cup 20oz,Biopolymer,Rigid biopolymer,PLA amorphous,16.0,1.06625,,Unknown
AD001-01,Mesh Bag,A37,Cold cup,PLA Cold Cup 20oz,Fabrikal PLA Cold Cup 20oz,Fabrikal PLA Cold Cup 20oz,Biopolymer,Rigid biopolymer,PLA amorphous,16.0,1.05125,,Unknown
AD001-01,Mesh Bag,A37,Cold cup,PLA Cold Cup 20oz,Fabrikal PLA Cold Cup 20oz,Fabrikal PLA Cold Cup 20oz,Biopolymer,Rigid biopolymer,PLA amorphous,16.0,1.054375,,Unknown
AD001-01,Mesh Bag,A42,Control,Positive control - kraft paper 2 ply,"Kraft Control 10""x5"" 2-ply","Kraft Control 10""x5"" 2-ply",Fiber,Unlined Fiber,Tree fibre,10.33333333,1.0291935487190946,,Unknown
AD001-01,Mesh Bag,A42,Control,Positive control - kraft paper 2 ply,"Kraft Control 10""x5"" 2-ply","Kraft Control 10""x5"" 2-ply",Fiber,Unlined Fiber,Tree fibre,10.33333333,0.48145161305853273,,Unknown
AD001-01,Mesh Bag,A42,Control,Positive control - kraft paper 2 ply,"Kraft Control 10""x5"" 2-ply","Kraft Control 10""x5"" 2-ply",Fiber,Unlined Fiber,Tree fibre,10.33333333,0.5022580646781478,,Unknown
AD001-01,Mesh Bag,A42,Control,Positive control - kraft paper 2 ply,"Kraft Control 10""x5"" 2-ply","Kraft Control 10""x5"" 2-ply",Fiber,Unlined Fiber,Tree fibre,10.33333333,0.36483870979510924,,Unknown
AD001-01,Mesh Bag,A42,Control,Positive control - kraft paper 2 ply,"Kraft Control 10""x5"" 2-ply","Kraft Control 10""x5"" 2-ply",Fiber,Unlined Fiber,Tree fibre,10.33333333,0.6367741937537981,,Unknown
AD001-01,Mesh Bag,A42,Control,Positive control - kraft paper 2 ply,"Kraft Control 10""x5"" 2-ply","Kraft Control 10""x5"" 2-ply",Fiber,Unlined Fiber,Tree fibre,10.33333333,0.3706451614098855,,Unknown
AD001-01,Mesh Bag,A42,Control,Positive control - kraft paper 2 ply,"Kraft Control 10""x5"" 2-ply","Kraft Control 10""x5"" 2-ply",Fiber,Unlined Fiber,Tree fibre,10.33333333,0.0,,Unknown
AD001-01,Mesh Bag,A42,Control,Positive control - kraft paper 2 ply,"Kraft Control 10""x5"" 2-ply","Kraft Control 10""x5"" 2-ply",Fiber,Unlined Fiber,Tree fibre,10.33333333,0.24870967749958375,,Unknown
AD001-01,Mesh Bag,A42,Control,Positive control - kraft paper 2 ply,"Kraft Control 10""x5"" 2-ply","Kraft Control 10""x5"" 2-ply",Fiber,Unlined Fiber,Tree fibre,10.33333333,0.7712903228294484,,Unknown
AD001-01,Mesh Bag,A42,Control,Positive control - kraft paper 2 ply,"Kraft Control 10""x5"" 2-ply","Kraft Control 10""x5"" 2-ply",Fiber,Unlined Fiber,Tree fibre,10.33333333,0.445161290466181,,Unknown
AD001-01,Mesh Bag,A42,Control,Positive control - kraft paper 2 ply,"Kraft Control 10""x5"" 2-ply","Kraft Control 10""x5"" 2-ply",Fiber,Unlined Fiber,Tree fibre,10.33333333,0.9619354841812694,,Unknown
AD001-01,Mesh Bag,A45,Cutlery,MPLA Spoon,MPLA Spoon - NaturTec,MPLA Spoon - NaturTec,Biopolymer,Rigid biopolymer,MPLA,3.933333333,0.9991525424575552,,Unknown
AD001-01,Mesh Bag,A45,Cutlery,MPLA Spoon,MPLA Spoon - NaturTec,MPLA Spoon - NaturTec,Biopolymer,Rigid biopolymer,MPLA,3.933333333,1.0233050848324836,,Unknown
AD001-01,Mesh Bag,A45,Cutlery,MPLA Spoon,MPLA Spoon - NaturTec,MPLA Spoon - NaturTec,Biopolymer,Rigid biopolymer,MPLA,3.933333333,1.008050847543055,,Unknown
AD001-01,Mesh Bag,A45,Cutlery,MPLA Spoon,MPLA Spoon - NaturTec,MPLA Spoon - NaturTec,Biopolymer,Rigid biopolymer,MPLA,3.933333333,0.991525423812841,,Unknown
AD001-01,Mesh Bag,A45,Cutlery,MPLA Spoon,MPLA Spoon - NaturTec,MPLA Spoon - NaturTec,Biopolymer,Rigid biopolymer,MPLA,3.933333333,0.11186440678914104,,Unknown
AD001-01,Mesh Bag,A45,Cutlery,MPLA Spoon,MPLA Spoon - NaturTec,MPLA Spoon - NaturTec,Biopolymer,Rigid biopolymer,MPLA,3.933333333,0.9889830509312697,,Unknown
AD001-01,Mesh Bag,A50,Tray,CPLA Foam Tray ,PLA Foam Tray,PLA Foam Tray,Biopolymer,Foam biopolymer,PLA foam,6.866666667,1.1271844659647,,Unknown
AD001-01,Mesh Bag,A50,Tray,CPLA Foam Tray ,PLA Foam Tray,PLA Foam Tray,Biopolymer,Foam biopolymer,PLA foam,6.866666667,0.0,,Unknown
AD001-01,Mesh Bag,A50,Tray,CPLA Foam Tray ,PLA Foam Tray,PLA Foam Tray,Biopolymer,Foam biopolymer,PLA foam,6.866666667,1.098786407713651,,Unknown
AD001-01,Mesh Bag,A50,Tray,CPLA Foam Tray ,PLA Foam Tray,PLA Foam Tray,Biopolymer,Foam biopolymer,PLA foam,6.866666667,1.0805825242193892,,Unknown
AD001-01,Mesh Bag,A50,Tray,CPLA Foam Tray ,PLA Foam Tray,PLA Foam Tray,Biopolymer,Foam biopolymer,PLA foam,6.866666667,0.0,,Unknown
AD001-01,Mesh Bag,A50,Tray,CPLA Foam Tray ,PLA Foam Tray,PLA Foam Tray,Biopolymer,Foam biopolymer,PLA foam,6.866666667,1.1475728154782732,,Unknown
CASP001-01,Mesh Bag,A6,Bowl,PLA-lined Paper Bowl 12oz,BÉSICS® 12 oz Soup bowl,BÉSICS® 12 oz Soup bowl,Fiber,Lined Fiber,PLA lined Paper,8.113333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A6,Bowl,PLA-lined Paper Bowl 12oz,BÉSICS® 12 oz Soup bowl,BÉSICS® 12 oz Soup bowl,Fiber,Lined Fiber,PLA lined Paper,8.113333333,0.8042317173707573,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A6,Bowl,PLA-lined Paper Bowl 12oz,BÉSICS® 12 oz Soup bowl,BÉSICS® 12 oz Soup bowl,Fiber,Lined Fiber,PLA lined Paper,8.113333333,0.7124075596019889,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A6,Bowl,PLA-lined Paper Bowl 12oz,BÉSICS® 12 oz Soup bowl,BÉSICS® 12 oz Soup bowl,Fiber,Lined Fiber,PLA lined Paper,8.113333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A6,Bowl,PLA-lined Paper Bowl 12oz,BÉSICS® 12 oz Soup bowl,BÉSICS® 12 oz Soup bowl,Fiber,Lined Fiber,PLA lined Paper,8.113333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A14,Hot Cup Lid,CPLA Hot Cup Lid,BÉSICS® 8oz CPLA Hot cup lid,BÉSICS® 8oz CPLA Hot cup lid,Biopolymer,Rigid Biopolymer (< 0.75mm),CPLA,2.5,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A14,Hot Cup Lid,CPLA Hot Cup Lid,BÉSICS® 8oz CPLA Hot cup lid,BÉSICS® 8oz CPLA Hot cup lid,Biopolymer,Rigid Biopolymer (< 0.75mm),CPLA,2.5,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A14,Hot Cup Lid,CPLA Hot Cup Lid,BÉSICS® 8oz CPLA Hot cup lid,BÉSICS® 8oz CPLA Hot cup lid,Biopolymer,Rigid Biopolymer (< 0.75mm),CPLA,2.5,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A14,Hot Cup Lid,CPLA Hot Cup Lid,BÉSICS® 8oz CPLA Hot cup lid,BÉSICS® 8oz CPLA Hot cup lid,Biopolymer,Rigid Biopolymer (< 0.75mm),CPLA,2.5,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A14,Hot Cup Lid,CPLA Hot Cup Lid,BÉSICS® 8oz CPLA Hot cup lid,BÉSICS® 8oz CPLA Hot cup lid,Biopolymer,Rigid Biopolymer (< 0.75mm),CPLA,2.5,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A14,Hot Cup Lid,CPLA Hot Cup Lid,BÉSICS® 8oz CPLA Hot cup lid,BÉSICS® 8oz CPLA Hot cup lid,Biopolymer,Rigid Biopolymer (< 0.75mm),CPLA,2.75,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A14,Hot Cup Lid,CPLA Hot Cup Lid,BÉSICS® 8oz CPLA Hot cup lid,BÉSICS® 8oz CPLA Hot cup lid,Biopolymer,Rigid Biopolymer (< 0.75mm),CPLA,2.75,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A14,Hot Cup Lid,CPLA Hot Cup Lid,BÉSICS® 8oz CPLA Hot cup lid,BÉSICS® 8oz CPLA Hot cup lid,Biopolymer,Rigid Biopolymer (< 0.75mm),CPLA,2.75,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A14,Hot Cup Lid,CPLA Hot Cup Lid,BÉSICS® 8oz CPLA Hot cup lid,BÉSICS® 8oz CPLA Hot cup lid,Biopolymer,Rigid Biopolymer (< 0.75mm),CPLA,2.75,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A14,Hot Cup Lid,CPLA Hot Cup Lid,BÉSICS® 8oz CPLA Hot cup lid,BÉSICS® 8oz CPLA Hot cup lid,Biopolymer,Rigid Biopolymer (< 0.75mm),CPLA,2.75,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A16,Bag,Cellulose bag 5x7in,BÉSICS® Cellulose bag 5x7in,BÉSICS® Cellulose bag 5x7in,Biopolymer,Biopolymer Film/Bag,Cellulose,2.333333333,0.07285714286755102,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A16,Bag,Cellulose bag 5x7in,BÉSICS® Cellulose bag 5x7in,BÉSICS® Cellulose bag 5x7in,Biopolymer,Biopolymer Film/Bag,Cellulose,2.333333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A16,Bag,Cellulose bag 5x7in,BÉSICS® Cellulose bag 5x7in,BÉSICS® Cellulose bag 5x7in,Biopolymer,Biopolymer Film/Bag,Cellulose,2.333333333,0.6600000000942857,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A16,Bag,Cellulose bag 5x7in,BÉSICS® Cellulose bag 5x7in,BÉSICS® Cellulose bag 5x7in,Biopolymer,Biopolymer Film/Bag,Cellulose,2.333333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A16,Bag,Cellulose bag 5x7in,BÉSICS® Cellulose bag 5x7in,BÉSICS® Cellulose bag 5x7in,Biopolymer,Biopolymer Film/Bag,Cellulose,2.333333333,0.4500000000642857,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A17,Bowl,Unlined Bagasse Bowl,BÉSICS® Fibreware Bowl 16oz,BÉSICS® Fibreware Bowl 16oz,Fiber,Unlined Fiber,Bagasse,14.73333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A17,Bowl,Unlined Bagasse Bowl,BÉSICS® Fibreware Bowl 16oz,BÉSICS® Fibreware Bowl 16oz,Fiber,Unlined Fiber,Bagasse,14.73333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A17,Bowl,Unlined Bagasse Bowl,BÉSICS® Fibreware Bowl 16oz,BÉSICS® Fibreware Bowl 16oz,Fiber,Unlined Fiber,Bagasse,14.73333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A17,Bowl,Unlined Bagasse Bowl,BÉSICS® Fibreware Bowl 16oz,BÉSICS® Fibreware Bowl 16oz,Fiber,Unlined Fiber,Bagasse,14.73333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A17,Bowl,Unlined Bagasse Bowl,BÉSICS® Fibreware Bowl 16oz,BÉSICS® Fibreware Bowl 16oz,Fiber,Unlined Fiber,Bagasse,14.73333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A19,Clamshell,Unlined Bagasse Clamshell 9x9,BÉSICS® Fibreware Clamshell 9x9,BÉSICS® Fibreware Clamshell 9x9,Fiber,Unlined Fiber,Bagasse,42.33333333,0.17787401576203732,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A19,Clamshell,Unlined Bagasse Clamshell 9x9,BÉSICS® Fibreware Clamshell 9x9,BÉSICS® Fibreware Clamshell 9x9,Fiber,Unlined Fiber,Bagasse,42.33333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A19,Clamshell,Unlined Bagasse Clamshell 9x9,BÉSICS® Fibreware Clamshell 9x9,BÉSICS® Fibreware Clamshell 9x9,Fiber,Unlined Fiber,Bagasse,42.33333333,0.16960629922595324,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A19,Clamshell,Unlined Bagasse Clamshell 9x9,BÉSICS® Fibreware Clamshell 9x9,BÉSICS® Fibreware Clamshell 9x9,Fiber,Unlined Fiber,Bagasse,42.33333333,0.038858267719595135,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A19,Clamshell,Unlined Bagasse Clamshell 9x9,BÉSICS® Fibreware Clamshell 9x9,BÉSICS® Fibreware Clamshell 9x9,Fiber,Unlined Fiber,Bagasse,42.33333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A22,Cup Sleeve,Paper hot cup sleeve,BÉSICS® Sleeve,BÉSICS® Sleeve,Fiber,Unlined Fiber,Paper,5.933333333,0.25533707866603017,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A22,Cup Sleeve,Paper hot cup sleeve,BÉSICS® Sleeve,BÉSICS® Sleeve,Fiber,Unlined Fiber,Paper,5.933333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A22,Cup Sleeve,Paper hot cup sleeve,BÉSICS® Sleeve,BÉSICS® Sleeve,Fiber,Unlined Fiber,Paper,5.933333333,0.49213483148832216,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A22,Cup Sleeve,Paper hot cup sleeve,BÉSICS® Sleeve,BÉSICS® Sleeve,Fiber,Unlined Fiber,Paper,5.933333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A22,Cup Sleeve,Paper hot cup sleeve,BÉSICS® Sleeve,BÉSICS® Sleeve,Fiber,Unlined Fiber,Paper,5.933333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A26,Wrap,PLA-lined Paper,BÉSICS® Wrap,BÉSICS® Wrap,Fiber,Lined Fiber,PLA lined Paper,10.0,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A26,Wrap,PLA-lined Paper,BÉSICS® Wrap,BÉSICS® Wrap,Fiber,Lined Fiber,PLA lined Paper,10.0,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A26,Wrap,PLA-lined Paper,BÉSICS® Wrap,BÉSICS® Wrap,Fiber,Lined Fiber,PLA lined Paper,10.0,0.25,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A26,Wrap,PLA-lined Paper,BÉSICS® Wrap,BÉSICS® Wrap,Fiber,Lined Fiber,PLA lined Paper,10.0,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A26,Wrap,PLA-lined Paper,BÉSICS® Wrap,BÉSICS® Wrap,Fiber,Lined Fiber,PLA lined Paper,10.0,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A30,Cutlery,CPLA Fork,"CPLA Fork 6"" - Stalk Market","CPLA Fork 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,5.133333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A30,Cutlery,CPLA Fork,"CPLA Fork 6"" - Stalk Market","CPLA Fork 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,5.133333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A30,Cutlery,CPLA Fork,"CPLA Fork 6"" - Stalk Market","CPLA Fork 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,5.133333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A30,Cutlery,CPLA Fork,"CPLA Fork 6"" - Stalk Market","CPLA Fork 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,5.133333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A30,Cutlery,CPLA Fork,"CPLA Fork 6"" - Stalk Market","CPLA Fork 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,5.133333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A31,Cutlery,CPLA Knife,"CPLA Knife 6"" - Stalk Market","CPLA Knife 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.433333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A31,Cutlery,CPLA Knife,"CPLA Knife 6"" - Stalk Market","CPLA Knife 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.433333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A31,Cutlery,CPLA Knife,"CPLA Knife 6"" - Stalk Market","CPLA Knife 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.433333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A31,Cutlery,CPLA Knife,"CPLA Knife 6"" - Stalk Market","CPLA Knife 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.433333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A31,Cutlery,CPLA Knife,"CPLA Knife 6"" - Stalk Market","CPLA Knife 6"" - Stalk Market",Biopolymer,Rigid Biopolymer (> 0.75mm),CPLA,4.433333333,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A32,Box,PLA Box 320z,D&W 32oz Square PLA Box,D&W 32oz Square PLA Box,Biopolymer,Rigid Biopolymer (> 0.75mm),PLA amorphous,18.66666667,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A32,Box,PLA Box 320z,D&W 32oz Square PLA Box,D&W 32oz Square PLA Box,Biopolymer,Rigid Biopolymer (> 0.75mm),PLA amorphous,18.66666667,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A32,Box,PLA Box 320z,D&W 32oz Square PLA Box,D&W 32oz Square PLA Box,Biopolymer,Rigid Biopolymer (> 0.75mm),PLA amorphous,18.66666667,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A32,Box,PLA Box 320z,D&W 32oz Square PLA Box,D&W 32oz Square PLA Box,Biopolymer,Rigid Biopolymer (> 0.75mm),PLA amorphous,18.66666667,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A32,Box,PLA Box 320z,D&W 32oz Square PLA Box,D&W 32oz Square PLA Box,Biopolymer,Rigid Biopolymer (> 0.75mm),PLA amorphous,18.66666667,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A33,Deli lid,PLA Lid 32oz ,D&W PLA Lid 32oz,D&W PLA Lid 32oz,Biopolymer,Rigid biopolymer,PLA amorphous,7.0,0.32285714285714284,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A33,Deli lid,PLA Lid 32oz ,D&W PLA Lid 32oz,D&W PLA Lid 32oz,Biopolymer,Rigid biopolymer,PLA amorphous,7.0,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A33,Deli lid,PLA Lid 32oz ,D&W PLA Lid 32oz,D&W PLA Lid 32oz,Biopolymer,Rigid biopolymer,PLA amorphous,7.0,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A33,Deli lid,PLA Lid 32oz ,D&W PLA Lid 32oz,D&W PLA Lid 32oz,Biopolymer,Rigid biopolymer,PLA amorphous,7.0,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,A33,Deli lid,PLA Lid 32oz ,D&W PLA Lid 32oz,D&W PLA Lid 32oz,Biopolymer,Rigid biopolymer,PLA amorphous,7.0,0.0,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,C,Bowl,PLA-lined Paper Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Fiber,Lined Fiber,PLA lined Paper,8.333333333,0.35040000001401594,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,C,Bowl,PLA-lined Paper Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Fiber,Lined Fiber,PLA lined Paper,8.333333333,0.40140000001605597,,Covered or Extended Aerated Static Pile
CASP001-01,Mesh Bag,C,Bowl,PLA-lined Paper Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Ecotainer PLA-Lined Soup Bowl 12oz,Fiber,Lined Fiber,PLA lined Paper,8.333333333,0.7800000000312,,Covered or Extended Aerated Static Pile
